동대문구,"광진구,마포구,종로구","서대문구,노원구,관악구",무
동대문구,"강서구,강동구,중구","강북구,노원구,서대문구",배추
동대문구,구로구,"도봉구, 성북구, 중랑구",양파
동대문구,"강북구,성동구,금천구","성북구,강서구,구로구",상추
동대문구,"구로구,서대문구,동작구","마포구,성북구,도봉구",오이
